L W R Segment
0.880212911417121 0.35 5029.78806524069 3
0.931487449946287 0.35 5322.7854282645 3
0.974216232053921 2.85 683.66051372205 4
0.974216232053921 2.85 683.66051372205 4
1.04380310577208 2.85 732.493407559351 4
0.974216232053921 2.85 683.66051372205 4
1.04380310577208 2.85 732.493407559351 4
0.974216232053806 2.85 683.660513721969 4
1.04380310577208 2.85 732.493407559351 4
1.04380310577208 2.85 732.493407559352 4
1.04380310577207 2.85 732.49340755935 4
1.11338997949011 2.85 781.326301396571 4
1.04380310577208 2.85 732.493407559352 4
1.11338997949023 2.85 781.326301396652 4
1.04380310577208 2.85 732.493407559352 4
1.11338997949011 2.85 781.32630139657 4
1.11338997949023 2.85 781.326301396652 4
1.11338997949011 2.85 781.326301396572 4
1.18297685320838 2.85 830.159195233953 4
1.11338997949023 2.85 781.326301396652 4
1.18297685320827 2.85 830.159195233871 4
1.18297685320827 2.85 830.159195233873 4
1.18297685320838 2.85 830.159195233953 4
1.18297685320826 2.85 830.159195233868 4
0.619689422795236 1.41 878.992089071256 4
0.619689422795174 1.41 878.992089071169 4
0.619689422795179 1.41 878.992089071176 4
0.619689422795233 1.41 878.992089071253 4
0.619689422795174 1.41 878.992089071169 4
0.654116612950477 1.41 927.824982908478 4
0.654116612950474 1.41 927.824982908474 4
0.654116612950531 1.41 927.824982908554 4
0.688543803105769 1.41 976.657876745772 4
0.654116612950474 1.41 927.824982908474 4
0.688543803105769 1.41 976.657876745772 4
0.722970993261067 1.41 1025.49077058307 4
0.688543803105772 1.41 976.657876745776 4
0.757398183416308 1.41 1074.3236644203 4
0.72297099326107 1.41 1025.49077058308 4
0.757398183416365 1.41 1074.32366442038 4
0.757398183416367 1.41 1074.32366442038 4
0.791825373571603 1.41 1123.15655825759 4
0.79182537357166 1.41 1123.15655825767 4
0.791825373571608 1.41 1123.1565582576 4
0.826252563726957 1.41 1171.98945209497 4
0.860679753882203 1.41 1220.8223459322 4
0.860679753882198 1.41 1220.8223459322 4
0.895106944037552 1.41 1269.65523976958 4
0.895106944037496 1.41 1269.6552397695 4
0.929534134192793 1.41 1318.4881336068 4
0.963961324348091 1.41 1367.3210274441 4
0.963961324348034 1.41 1367.32102744402 4
1.03281570465868 1.41 1464.9868151187 4
1.03281570465863 1.41 1464.98681511862 4
1.10167008496928 1.41 1562.65260279331 4
1.10167008496922 1.41 1562.65260279322 4
1.17052446527982 1.41 1660.31839046783 4
1.20495165543511 1.41 1709.15128430512 4
0.623351889832978 0.69 1806.81707197965 4
0.640199238206872 0.69 1855.64996581702 4
0.690741283328424 0.69 2002.14864732877 4
0.724435980076192 0.69 2099.81443500346 4
0.7581306768239 0.69 2197.48022267797 4
0.842367418693245 0.69 2441.64469186448 4
0.892909463814822 0.69 2588.1433733763 4
