 time            out             load           
 6.04021600e-05  1.13033920e+00  1.12713716e+00 
 6.04121600e-05  1.13032852e+00  1.12724197e+00 
 6.04221600e-05  1.13031770e+00  1.12734299e+00 
 6.04321600e-05  1.13030674e+00  1.12744034e+00 
 6.04421600e-05  1.13029564e+00  1.12753414e+00 
 6.04521600e-05  1.13028440e+00  1.12762450e+00 
 6.04621600e-05  1.13027303e+00  1.12771152e+00 
 6.04721600e-05  1.13026155e+00  1.12779532e+00 
 6.04821600e-05  1.13024997e+00  1.12787599e+00 
 6.04921600e-05  1.13023831e+00  1.12795363e+00 
 6.05021600e-05  1.13022659e+00  1.12802835e+00 
 6.05121600e-05  1.13021483e+00  1.12810023e+00 
 6.05221600e-05  1.13020305e+00  1.12816936e+00 
 6.05321600e-05  1.13019127e+00  1.12823585e+00 
 6.05421600e-05  1.13017951e+00  1.12829977e+00 
 6.05521600e-05  1.13016781e+00  1.12836121e+00 
 6.05621600e-05  1.13015616e+00  1.12842025e+00 
 6.05721600e-05  1.13014461e+00  1.12847698e+00 
 6.05821600e-05  1.13013316e+00  1.12853146e+00 
 6.05921600e-05  1.13012184e+00  1.12858379e+00 
 6.06021600e-05  1.13011066e+00  1.12863404e+00 
 6.06121600e-05  1.13009964e+00  1.12868227e+00 
 6.06221600e-05  1.13008878e+00  1.12872856e+00 
 6.06321600e-05  1.13007812e+00  1.12877299e+00 
 6.06421600e-05  1.13006766e+00  1.12881561e+00 
 6.06521600e-05  1.13005741e+00  1.12885649e+00 
 6.06621600e-05  1.13004739e+00  1.12889570e+00 
 6.06721600e-05  1.13003760e+00  1.12893330e+00 
 6.06821600e-05  1.13002805e+00  1.12896935e+00 
 6.06921600e-05  1.13001875e+00  1.12900391e+00 
 6.07021600e-05  1.13000970e+00  1.12903703e+00 
 6.07121600e-05  1.13000090e+00  1.12906878e+00 
 6.07221600e-05  1.12999236e+00  1.12909920e+00 
 6.07321600e-05  1.12998409e+00  1.12912835e+00 
 6.07421600e-05  1.12997607e+00  1.12915628e+00 
 6.07521600e-05  1.12996832e+00  1.12918303e+00 
 6.07621600e-05  1.12996083e+00  1.12920865e+00 
 6.07721600e-05  1.12995360e+00  1.12923319e+00 
 6.07821600e-05  1.12994662e+00  1.12925670e+00 
 6.07921600e-05  1.12993989e+00  1.12927921e+00 
 6.08021600e-05  1.12993341e+00  1.12930077e+00 
 6.08121600e-05  1.12992717e+00  1.12932141e+00 
 6.08221600e-05  1.12992117e+00  1.12934117e+00 
 6.08321600e-05  1.12991540e+00  1.12936009e+00 
 6.08421600e-05  1.12990986e+00  1.12937821e+00 
 6.08521600e-05  1.12990454e+00  1.12939555e+00 
 6.08621600e-05  1.12989943e+00  1.12941215e+00 
 6.08721600e-05  1.12989453e+00  1.12942805e+00 
 6.08821600e-05  1.12988983e+00  1.12944327e+00 
 6.08921600e-05  1.12988533e+00  1.12945784e+00 
 6.09021600e-05  1.12988101e+00  1.12947178e+00 
 6.09121600e-05  1.12987687e+00  1.12948513e+00 
 6.09221600e-05  1.12987291e+00  1.12949791e+00 
 6.09321600e-05  1.12986912e+00  1.12951014e+00 
 6.09421600e-05  1.12986549e+00  1.12952185e+00 
 6.09521600e-05  1.12986202e+00  1.12953306e+00 
 6.09621600e-05  1.12985869e+00  1.12954379e+00 
 6.09721600e-05  1.12985551e+00  1.12955407e+00 
 6.09821600e-05  1.12985247e+00  1.12956390e+00 
 6.09921600e-05  1.12984956e+00  1.12957331e+00 
 6.10021600e-05  1.12984678e+00  1.12958233e+00 
 6.10121600e-05  1.12984411e+00  1.12959095e+00 
 6.10221600e-05  1.12984157e+00  1.12959921e+00 
 6.10321600e-05  1.12983913e+00  1.12960712e+00 
 6.10421600e-05  1.12983680e+00  1.12961469e+00 
 6.10521600e-05  1.12983457e+00  1.12962193e+00 
 6.10621600e-05  1.12983244e+00  1.12962887e+00 
 6.10721600e-05  1.12983040e+00  1.12963551e+00 
 6.10821600e-05  1.12982845e+00  1.12964187e+00 
 6.10921600e-05  1.12982659e+00  1.12964795e+00 
 6.11021600e-05  1.12982481e+00  1.12965378e+00 
 6.11121600e-05  1.12982311e+00  1.12965936e+00 
 6.11221600e-05  1.12982148e+00  1.12966470e+00 
 6.11321600e-05  1.12981991e+00  1.12966982e+00 
 6.11421600e-05  1.12981843e+00  1.12967471e+00 
 6.11521600e-05  1.12981700e+00  1.12967940e+00 
 6.11621600e-05  1.12981564e+00  1.12968389e+00 
 6.11721600e-05  1.12981434e+00  1.12968819e+00 
 6.11821600e-05  1.12981309e+00  1.12969231e+00 
 6.11921600e-05  1.12981191e+00  1.12969625e+00 
 6.12021600e-05  1.12981077e+00  1.12970002e+00 
 6.12121600e-05  1.12980968e+00  1.12970363e+00 
 6.12221600e-05  1.12980864e+00  1.12970709e+00 
 6.12321600e-05  1.12980764e+00  1.12971041e+00 
 6.12421600e-05  1.12980668e+00  1.12971358e+00 
 6.12521600e-05  1.12980577e+00  1.12971662e+00 
 6.12621600e-05  1.12980489e+00  1.12971953e+00 
 6.12721600e-05  1.12980406e+00  1.12972231e+00 
 6.12821600e-05  1.12980326e+00  1.12972498e+00 
 6.12921600e-05  1.12980249e+00  1.12972753e+00 
 6.13021600e-05  1.12980176e+00  1.12972998e+00 
 6.13121600e-05  1.12980106e+00  1.12973232e+00 
 6.13221600e-05  1.12980039e+00  1.12973456e+00 
 6.13321600e-05  1.12979975e+00  1.12973671e+00 
 6.13421600e-05  1.12979914e+00  1.12973877e+00 
 6.13521600e-05  1.12979856e+00  1.12974074e+00 
 6.13621600e-05  1.12979800e+00  1.12974262e+00 
 6.13721600e-05  1.12979746e+00  1.12974443e+00 
 6.13821600e-05  1.12979694e+00  1.12974616e+00 
 6.13921600e-05  1.12979645e+00  1.12974782e+00 
 6.14021600e-05  1.12979598e+00  1.12974940e+00 
 6.14121600e-05  1.12979553e+00  1.12975092e+00 
 6.14221600e-05  1.12979509e+00  1.12975238e+00 
 6.14321600e-05  1.12979468e+00  1.12975377e+00 
 6.14421600e-05  1.12979428e+00  1.12975511e+00 
 6.14521600e-05  1.12979390e+00  1.12975639e+00 
 6.14621600e-05  1.12979354e+00  1.12975761e+00 
 6.14721600e-05  1.12979319e+00  1.12975878e+00 
 6.14821600e-05  1.12979286e+00  1.12975991e+00 
 6.14921600e-05  1.12979254e+00  1.12976098e+00 
 6.15021600e-05  1.12979224e+00  1.12976201e+00 
 6.15121600e-05  1.12979195e+00  1.12976300e+00 
 6.15221600e-05  1.12979167e+00  1.12976394e+00 
 6.15321600e-05  1.12979141e+00  1.12976485e+00 
 6.15421600e-05  1.12979115e+00  1.12976571e+00 
 6.15521600e-05  1.12979091e+00  1.12976654e+00 
 6.15621600e-05  1.12979067e+00  1.12976734e+00 
 6.15721600e-05  1.12979045e+00  1.12976810e+00 
 6.15821600e-05  1.12979024e+00  1.12976883e+00 
 6.15921600e-05  1.12979003e+00  1.12976953e+00 
 6.16021600e-05  1.12978983e+00  1.12977020e+00 
 6.16121600e-05  1.12978964e+00  1.12977084e+00 
 6.16221600e-05  1.12978946e+00  1.12977145e+00 
 6.16321600e-05  1.12978929e+00  1.12977204e+00 
 6.16421600e-05  1.12978912e+00  1.12977260e+00 
 6.16521600e-05  1.12978896e+00  1.12977314e+00 
 6.16621600e-05  1.12978881e+00  1.12977366e+00 
 6.16721600e-05  1.12978867e+00  1.12977415e+00 
 6.16821600e-05  1.12978853e+00  1.12977462e+00 
 6.16921600e-05  1.12978840e+00  1.12977508e+00 
 6.17021600e-05  1.12978827e+00  1.12977551e+00 
 6.17121600e-05  1.12978815e+00  1.12977593e+00 
 6.17221600e-05  1.12978803e+00  1.12977633e+00 
 6.17321600e-05  1.12978792e+00  1.12977671e+00 
 6.17421600e-05  1.12978781e+00  1.12977708e+00 
 6.17521600e-05  1.12978771e+00  1.12977743e+00 
 6.17621600e-05  1.12978761e+00  1.12977776e+00 
 6.17721600e-05  1.12978751e+00  1.12977808e+00 
 6.17821600e-05  1.12978741e+00  1.12977839e+00 
 6.17921600e-05  1.12978733e+00  1.12977868e+00 
 6.18021600e-05  1.12978724e+00  1.12977897e+00 
 6.18121600e-05  1.12978716e+00  1.12977924e+00 
 6.18221600e-05  1.12978709e+00  1.12977949e+00 
 6.18321600e-05  1.12978701e+00  1.12977974e+00 
 6.18421600e-05  1.12978694e+00  1.12977998e+00 
 6.18521600e-05  1.12978688e+00  1.12978021e+00 
 6.18621600e-05  1.12978682e+00  1.12978042e+00 
 6.18721600e-05  1.12978676e+00  1.12978063e+00 
 6.18821600e-05  1.12978670e+00  1.12978083e+00 
 6.18921600e-05  1.12978664e+00  1.12978102e+00 
 6.19021600e-05  1.12978659e+00  1.12978121e+00 
 6.19121600e-05  1.12978654e+00  1.12978138e+00 
 6.19221600e-05  1.12978649e+00  1.12978155e+00 
 6.19321600e-05  1.12978644e+00  1.12978171e+00 
 6.19421600e-05  1.12978640e+00  1.12978187e+00 
 6.19521600e-05  1.12978635e+00  1.12978202e+00 
 6.19621600e-05  1.12978631e+00  1.12978216e+00 
 6.19721600e-05  1.12978627e+00  1.12978229e+00 
 6.19821600e-05  1.12978624e+00  1.12978242e+00 
 6.19921600e-05  1.12978620e+00  1.12978255e+00 
 6.20021600e-05  1.12978617e+00  1.12978267e+00 
 6.20121600e-05  1.12978613e+00  1.12978278e+00 
 6.20221600e-05  1.12978610e+00  1.12978289e+00 
 6.20321600e-05  1.12978607e+00  1.12978299e+00 
 6.20421600e-05  1.12978604e+00  1.12978309e+00 
 6.20521600e-05  1.12978601e+00  1.12978319e+00 
 6.20621600e-05  1.12978599e+00  1.12978328e+00 
 6.20721600e-05  1.12978596e+00  1.12978337e+00 
 6.20821600e-05  1.12978593e+00  1.12978346e+00 
 6.20921600e-05  1.12978591e+00  1.12978354e+00 
 6.21021600e-05  1.12978589e+00  1.12978361e+00 
 6.21121600e-05  1.12978586e+00  1.12978369e+00 
 6.21221600e-05  1.12978584e+00  1.12978376e+00 
 6.21321600e-05  1.12978582e+00  1.12978383e+00 
 6.21421600e-05  1.12978580e+00  1.12978389e+00 
 6.21521600e-05  1.12978579e+00  1.12978395e+00 
 6.21621600e-05  1.12978577e+00  1.12978401e+00 
 6.21721600e-05  1.12978575e+00  1.12978407e+00 
 6.21821600e-05  1.12978574e+00  1.12978413e+00 
 6.21921600e-05  1.12978572e+00  1.12978418e+00 
 6.22021600e-05  1.12978570e+00  1.12978423e+00 
 6.22121600e-05  1.12978569e+00  1.12978428e+00 
 6.22221600e-05  1.12978568e+00  1.12978432e+00 
 6.22321600e-05  1.12978567e+00  1.12978437e+00 
 6.22421600e-05  1.12978566e+00  1.12978441e+00 
 6.22521600e-05  1.12978564e+00  1.12978445e+00 
 6.22621600e-05  1.12978563e+00  1.12978449e+00 
 6.22721600e-05  1.12978562e+00  1.12978453e+00 
 6.22821600e-05  1.12978561e+00  1.12978456e+00 
 6.22921600e-05  1.12978560e+00  1.12978460e+00 
 6.23021600e-05  1.12978559e+00  1.12978463e+00 
 6.23121600e-05  1.12978558e+00  1.12978466e+00 
 6.23221600e-05  1.12978557e+00  1.12978469e+00 
 6.23321600e-05  1.12978556e+00  1.12978472e+00 
 6.23421600e-05  1.12978555e+00  1.12978475e+00 
 6.23521600e-05  1.12978554e+00  1.12978477e+00 
 6.23621600e-05  1.12978554e+00  1.12978480e+00 
 6.23721600e-05  1.12978553e+00  1.12978482e+00 
 6.23821600e-05  1.12978552e+00  1.12978485e+00 
 6.23921600e-05  1.12978552e+00  1.12978487e+00 
 6.24021600e-05  1.12978551e+00  1.12978489e+00 
 6.24121600e-05  1.12978551e+00  1.12978491e+00 
 6.24221600e-05  1.12978550e+00  1.12978493e+00 
 6.24321600e-05  1.12978549e+00  1.12978495e+00 
 6.24421600e-05  1.12978549e+00  1.12978497e+00 
 6.24521600e-05  1.12978548e+00  1.12978498e+00 
 6.24621600e-05  1.12978548e+00  1.12978500e+00 
 6.24721600e-05  1.12978547e+00  1.12978501e+00 
 6.24821600e-05  1.12978547e+00  1.12978503e+00 
 6.24921600e-05  1.12978546e+00  1.12978504e+00 
 6.25021600e-05  1.12978546e+00  1.12978506e+00 
 6.25121600e-05  1.12978545e+00  1.12978507e+00 
 6.25221600e-05  1.12978545e+00  1.12978508e+00 
 6.25321600e-05  1.12978544e+00  1.12978509e+00 
 6.25421600e-05  1.12978544e+00  1.12978511e+00 
 6.25521600e-05  1.12978544e+00  1.12978512e+00 
 6.25621600e-05  1.12978544e+00  1.12978513e+00 
 6.25721600e-05  1.12978543e+00  1.12978514e+00 
 6.25821600e-05  1.12978543e+00  1.12978515e+00 
 6.25921600e-05  1.12978543e+00  1.12978516e+00 
 6.26021600e-05  1.12978542e+00  1.12978517e+00 
 6.26121600e-05  1.12978542e+00  1.12978517e+00 
 6.26221600e-05  1.12978542e+00  1.12978518e+00 
 6.26321600e-05  1.12978542e+00  1.12978519e+00 
 6.26421600e-05  1.12978541e+00  1.12978520e+00 
 6.26521600e-05  1.12978541e+00  1.12978520e+00 
 6.26621600e-05  1.12978541e+00  1.12978521e+00 
 6.26721600e-05  1.12978540e+00  1.12978522e+00 
 6.26821600e-05  1.12978540e+00  1.12978522e+00 
 6.26921600e-05  1.12978540e+00  1.12978523e+00 
 6.27021600e-05  1.12978540e+00  1.12978523e+00 
 6.27121600e-05  1.12978540e+00  1.12978524e+00 
 6.27221600e-05  1.12978539e+00  1.12978524e+00 
 6.27321600e-05  1.12978539e+00  1.12978525e+00 
 6.27421600e-05  1.12978539e+00  1.12978525e+00 
 6.27521600e-05  1.12978539e+00  1.12978526e+00 
 6.27621600e-05  1.12978539e+00  1.12978526e+00 
 6.27721600e-05  1.12978539e+00  1.12978527e+00 
 6.27821600e-05  1.12978539e+00  1.12978527e+00 
 6.27921600e-05  1.12978539e+00  1.12978527e+00 
 6.28021600e-05  1.12978538e+00  1.12978528e+00 
 6.28121600e-05  1.12978539e+00  1.12978528e+00 
 6.28221600e-05  1.12978539e+00  1.12978529e+00 
 6.28321600e-05  1.12978539e+00  1.12978529e+00 
 6.28421600e-05  1.12978539e+00  1.12978529e+00 
 6.28521600e-05  1.12978539e+00  1.12978529e+00 
 6.28621600e-05  1.12978539e+00  1.12978530e+00 
 6.28721600e-05  1.12978539e+00  1.12978530e+00 
 6.28821600e-05  1.12978539e+00  1.12978530e+00 
 6.28921600e-05  1.12978539e+00  1.12978531e+00 
 6.29021600e-05  1.12978539e+00  1.12978531e+00 
 6.29121600e-05  1.12978539e+00  1.12978531e+00 
 6.29221600e-05  1.12978539e+00  1.12978531e+00 
 6.29321600e-05  1.12978539e+00  1.12978532e+00 
 6.29421600e-05  1.12978539e+00  1.12978532e+00 
 6.29521600e-05  1.12978539e+00  1.12978532e+00 
 6.29621600e-05  1.12978539e+00  1.12978532e+00 
 6.29721600e-05  1.12978539e+00  1.12978533e+00 
 6.29821600e-05  1.12978539e+00  1.12978533e+00 
 6.29921600e-05  1.12978538e+00  1.12978533e+00 
 6.30021600e-05  1.12978538e+00  1.12978533e+00 
 6.30121600e-05  1.12978538e+00  1.12978533e+00 
 6.30221600e-05  1.12978538e+00  1.12978533e+00 
 6.30321600e-05  1.12978538e+00  1.12978534e+00 
 6.30421600e-05  1.12978538e+00  1.12978534e+00 
 6.30521600e-05  1.12978538e+00  1.12978534e+00 
 6.30621600e-05  1.12978538e+00  1.12978534e+00 
 6.30721600e-05  1.12978538e+00  1.12978534e+00 
 6.30821600e-05  1.12978538e+00  1.12978534e+00 
 6.30921600e-05  1.12978538e+00  1.12978534e+00 
 6.31021600e-05  1.12978538e+00  1.12978534e+00 
 6.31121600e-05  1.12978538e+00  1.12978535e+00 
 6.31221600e-05  1.12978538e+00  1.12978535e+00 
 6.31321600e-05  1.12978538e+00  1.12978535e+00 
 6.31421600e-05  1.12978538e+00  1.12978535e+00 
 6.31521600e-05  1.12978538e+00  1.12978535e+00 
 6.31621600e-05  1.12978537e+00  1.12978535e+00 
 6.31721600e-05  1.12978537e+00  1.12978535e+00 
 6.31821600e-05  1.12978537e+00  1.12978535e+00 
 6.31921600e-05  1.12978537e+00  1.12978535e+00 
 6.32021600e-05  1.12978537e+00  1.12978535e+00 
 6.32121600e-05  1.12978537e+00  1.12978535e+00 
 6.32221600e-05  1.12978537e+00  1.12978535e+00 
 6.32321600e-05  1.12978536e+00  1.12978535e+00 
 6.32421600e-05  1.12978537e+00  1.12978535e+00 
 6.32521600e-05  1.12978537e+00  1.12978535e+00 
 6.32621600e-05  1.12978537e+00  1.12978536e+00 
 6.32721600e-05  1.12978537e+00  1.12978536e+00 
 6.32821600e-05  1.12978537e+00  1.12978536e+00 
 6.32921600e-05  1.12978537e+00  1.12978536e+00 
 6.33021600e-05  1.12978536e+00  1.12978536e+00 
 6.33121600e-05  1.12978536e+00  1.12978536e+00 
 6.33221600e-05  1.12978536e+00  1.12978536e+00 
 6.33321600e-05  1.12978536e+00  1.12978536e+00 
 6.33421600e-05  1.12978536e+00  1.12978536e+00 
 6.33521600e-05  1.12978536e+00  1.12978536e+00 
 6.33621600e-05  1.12978536e+00  1.12978536e+00 
 6.33721600e-05  1.12978536e+00  1.12978536e+00 
 6.33821600e-05  1.12978536e+00  1.12978536e+00 
 6.33921600e-05  1.12978536e+00  1.12978536e+00 
 6.34021600e-05  1.12978536e+00  1.12978536e+00 
 6.34121600e-05  1.12978536e+00  1.12978536e+00 
 6.34221600e-05  1.12978536e+00  1.12978536e+00 
 6.34321600e-05  1.12978536e+00  1.12978536e+00 
 6.34421600e-05  1.12978536e+00  1.12978536e+00 
 6.34521600e-05  1.12978536e+00  1.12978536e+00 
 6.34621600e-05  1.12978536e+00  1.12978536e+00 
 6.34721600e-05  1.12978536e+00  1.12978536e+00 
 6.34821600e-05  1.12978536e+00  1.12978536e+00 
 6.34921600e-05  1.12978536e+00  1.12978536e+00 
 6.35021600e-05  1.12978536e+00  1.12978536e+00 
 6.35121600e-05  1.12978536e+00  1.12978536e+00 
 6.35221600e-05  1.12978536e+00  1.12978536e+00 
 6.35321600e-05  1.12978536e+00  1.12978536e+00 
 6.35421600e-05  1.12978536e+00  1.12978536e+00 
 6.35521600e-05  1.12978536e+00  1.12978536e+00 
 6.35621600e-05  1.12978536e+00  1.12978536e+00 
 6.35721600e-05  1.12978536e+00  1.12978536e+00 
 6.35821600e-05  1.12978536e+00  1.12978536e+00 
 6.35921600e-05  1.12978536e+00  1.12978536e+00 
 6.36021600e-05  1.12978536e+00  1.12978536e+00 
 6.36121600e-05  1.12978536e+00  1.12978536e+00 
 6.36221600e-05  1.12978536e+00  1.12978536e+00 
 6.36321600e-05  1.12978536e+00  1.12978536e+00 
 6.36421600e-05  1.12978536e+00  1.12978536e+00 
 6.36521600e-05  1.12978536e+00  1.12978536e+00 
 6.36621600e-05  1.12978536e+00  1.12978536e+00 
 6.36721600e-05  1.12978536e+00  1.12978536e+00 
 6.36821600e-05  1.12978536e+00  1.12978536e+00 
 6.36921600e-05  1.12978536e+00  1.12978536e+00 
 6.37021600e-05  1.12978536e+00  1.12978536e+00 
 6.37121600e-05  1.12978536e+00  1.12978536e+00 
 6.37221600e-05  1.12978536e+00  1.12978536e+00 
 6.37321600e-05  1.12978536e+00  1.12978536e+00 
 6.37421600e-05  1.12978536e+00  1.12978536e+00 
 6.37521600e-05  1.12978536e+00  1.12978536e+00 
 6.37621600e-05  1.12978536e+00  1.12978536e+00 
 6.37721600e-05  1.12978536e+00  1.12978536e+00 
 6.37821600e-05  1.12978536e+00  1.12978536e+00 
 6.37921600e-05  1.12978536e+00  1.12978536e+00 
 6.38021600e-05  1.12978536e+00  1.12978536e+00 
 6.38121600e-05  1.12978536e+00  1.12978536e+00 
 6.38221600e-05  1.12978536e+00  1.12978536e+00 
 6.38321600e-05  1.12978536e+00  1.12978536e+00 
 6.38421600e-05  1.12978537e+00  1.12978536e+00 
 6.38521600e-05  1.12978536e+00  1.12978536e+00 
 6.38621600e-05  1.12978536e+00  1.12978536e+00 
 6.38721600e-05  1.12978536e+00  1.12978536e+00 
 6.38821600e-05  1.12978536e+00  1.12978536e+00 
 6.38921600e-05  1.12978537e+00  1.12978536e+00 
 6.39021600e-05  1.12978536e+00  1.12978536e+00 
 6.39121600e-05  1.12978536e+00  1.12978536e+00 
 6.39221600e-05  1.12978536e+00  1.12978536e+00 
 6.39321600e-05  1.12978536e+00  1.12978536e+00 
 6.39421600e-05  1.12978536e+00  1.12978536e+00 
 6.39521600e-05  1.12978536e+00  1.12978536e+00 
 6.39621600e-05  1.12978536e+00  1.12978536e+00 
 6.39721600e-05  1.12978536e+00  1.12978536e+00 
 6.39821600e-05  1.12978536e+00  1.12978536e+00 
 6.39921600e-05  1.12978536e+00  1.12978536e+00 
 6.40021600e-05  1.12978536e+00  1.12978536e+00 
 6.40121600e-05  1.12978536e+00  1.12978536e+00 
 6.40221600e-05  1.12978536e+00  1.12978536e+00 
 6.40321600e-05  1.12978536e+00  1.12978536e+00 
 6.40421600e-05  1.12978536e+00  1.12978536e+00 
 6.40521600e-05  1.12978536e+00  1.12978536e+00 
 6.40621600e-05  1.12978536e+00  1.12978536e+00 
 6.40721600e-05  1.12978536e+00  1.12978536e+00 
 6.40821600e-05  1.12978536e+00  1.12978536e+00 
 6.40921600e-05  1.12978536e+00  1.12978536e+00 
 6.41021600e-05  1.12978536e+00  1.12978536e+00 
 6.41121600e-05  1.12978536e+00  1.12978536e+00 
 6.41221600e-05  1.12978536e+00  1.12978536e+00 
 6.41321600e-05  1.12978536e+00  1.12978536e+00 
 6.41421600e-05  1.12978536e+00  1.12978536e+00 
 6.41521600e-05  1.12978536e+00  1.12978536e+00 
 6.41621600e-05  1.12978536e+00  1.12978536e+00 
 6.41721600e-05  1.12978536e+00  1.12978536e+00 
 6.41821600e-05  1.12978536e+00  1.12978536e+00 
 6.41921600e-05  1.12978536e+00  1.12978536e+00 
 6.42021600e-05  1.12978536e+00  1.12978536e+00 
 6.42121600e-05  1.12978536e+00  1.12978536e+00 
 6.42221600e-05  1.12978536e+00  1.12978536e+00 
 6.42321600e-05  1.12978536e+00  1.12978536e+00 
 6.42421600e-05  1.12978536e+00  1.12978536e+00 
 6.42521600e-05  1.12978536e+00  1.12978536e+00 
 6.42621600e-05  1.12978536e+00  1.12978536e+00 
 6.42721600e-05  1.12978536e+00  1.12978536e+00 
 6.42821600e-05  1.12978536e+00  1.12978536e+00 
 6.42921600e-05  1.12978536e+00  1.12978536e+00 
 6.43021600e-05  1.12978536e+00  1.12978536e+00 
 6.43121600e-05  1.12978536e+00  1.12978536e+00 
 6.43221600e-05  1.12978536e+00  1.12978536e+00 
 6.43321600e-05  1.12978536e+00  1.12978536e+00 
 6.43421600e-05  1.12978536e+00  1.12978536e+00 
 6.43521600e-05  1.12978537e+00  1.12978536e+00 
 6.43621600e-05  1.12978537e+00  1.12978536e+00 
 6.43721600e-05  1.12978537e+00  1.12978536e+00 
 6.43821600e-05  1.12978537e+00  1.12978536e+00 
 6.43921600e-05  1.12978537e+00  1.12978536e+00 
 6.44021600e-05  1.12978537e+00  1.12978536e+00 
 6.44121600e-05  1.12978537e+00  1.12978536e+00 
 6.44221600e-05  1.12978537e+00  1.12978536e+00 
 6.44321600e-05  1.12978537e+00  1.12978536e+00 
 6.44421600e-05  1.12978537e+00  1.12978536e+00 
 6.44521600e-05  1.12978536e+00  1.12978536e+00 
 6.44621600e-05  1.12978536e+00  1.12978536e+00 
 6.44721600e-05  1.12978536e+00  1.12978536e+00 
 6.44821600e-05  1.12978536e+00  1.12978536e+00 
 6.44921600e-05  1.12978536e+00  1.12978536e+00 
 6.45021600e-05  1.12978536e+00  1.12978536e+00 
 6.45121600e-05  1.12978536e+00  1.12978536e+00 
 6.45221600e-05  1.12978536e+00  1.12978536e+00 
 6.45321600e-05  1.12978536e+00  1.12978536e+00 
 6.45421600e-05  1.12978536e+00  1.12978536e+00 
 6.45521600e-05  1.12978536e+00  1.12978536e+00 
 6.45621600e-05  1.12978536e+00  1.12978536e+00 
 6.45721600e-05  1.12978536e+00  1.12978536e+00 
 6.45821600e-05  1.12978536e+00  1.12978536e+00 
 6.45921600e-05  1.12978536e+00  1.12978536e+00 
 6.46021600e-05  1.12978536e+00  1.12978536e+00 
 6.46121600e-05  1.12978536e+00  1.12978536e+00 
 6.46221600e-05  1.12978536e+00  1.12978536e+00 
 6.46321600e-05  1.12978536e+00  1.12978536e+00 
 6.46421600e-05  1.12978536e+00  1.12978536e+00 
 6.46521600e-05  1.12978536e+00  1.12978536e+00 
 6.46621600e-05  1.12978536e+00  1.12978536e+00 
 6.46721600e-05  1.12978536e+00  1.12978536e+00 
 6.46821600e-05  1.12978536e+00  1.12978536e+00 
 6.46921600e-05  1.12978536e+00  1.12978536e+00 
 6.47021600e-05  1.12978536e+00  1.12978536e+00 
 6.47121600e-05  1.12978536e+00  1.12978536e+00 
 6.47221600e-05  1.12978536e+00  1.12978536e+00 
 6.47321600e-05  1.12978536e+00  1.12978536e+00 
 6.47421600e-05  1.12978536e+00  1.12978536e+00 
 6.47521600e-05  1.12978536e+00  1.12978536e+00 
 6.47621600e-05  1.12978536e+00  1.12978536e+00 
 6.47721600e-05  1.12978536e+00  1.12978536e+00 
 6.47821600e-05  1.12978536e+00  1.12978536e+00 
 6.47921600e-05  1.12978536e+00  1.12978536e+00 
 6.48021600e-05  1.12978536e+00  1.12978536e+00 
 6.48121600e-05  1.12978536e+00  1.12978536e+00 
 6.48221600e-05  1.12978536e+00  1.12978536e+00 
 6.48321600e-05  1.12978536e+00  1.12978536e+00 
 6.48421600e-05  1.12978536e+00  1.12978536e+00 
 6.48521600e-05  1.12978536e+00  1.12978536e+00 
 6.48621600e-05  1.12978536e+00  1.12978536e+00 
 6.48721600e-05  1.12978536e+00  1.12978536e+00 
 6.48821600e-05  1.12978536e+00  1.12978536e+00 
 6.48921600e-05  1.12978536e+00  1.12978536e+00 
 6.49021600e-05  1.12978536e+00  1.12978536e+00 
 6.49121600e-05  1.12978536e+00  1.12978536e+00 
 6.49221600e-05  1.12978536e+00  1.12978536e+00 
 6.49321600e-05  1.12978536e+00  1.12978536e+00 
 6.49421600e-05  1.12978536e+00  1.12978536e+00 
 6.49521600e-05  1.12978536e+00  1.12978536e+00 
 6.49621600e-05  1.12978536e+00  1.12978536e+00 
 6.49721600e-05  1.12978536e+00  1.12978536e+00 
 6.49821600e-05  1.12978536e+00  1.12978536e+00 
 6.49921600e-05  1.12978536e+00  1.12978536e+00 
 6.50000000e-05  1.12978536e+00  1.12978536e+00 
 6.50001000e-05  1.12865158e+00  1.12978498e+00 
 6.50003000e-05  1.12652356e+00  1.12978352e+00 
 6.50007000e-05  1.12306106e+00  1.12977687e+00 
 6.50010000e-05  1.12109678e+00  1.12976917e+00 
 6.50010800e-05  1.12210082e+00  1.12976713e+00 
 6.50012400e-05  1.12398665e+00  1.12976354e+00 
 6.50015600e-05  1.12712154e+00  1.12975906e+00 
 6.50020000e-05  1.13029676e+00  1.12975752e+00 
 6.50020640e-05  1.13029134e+00  1.12975763e+00 
 6.50021920e-05  1.13028070e+00  1.12975786e+00 
 6.50024480e-05  1.13025860e+00  1.12975829e+00 
 6.50029600e-05  1.13021306e+00  1.12975911e+00 
 6.50039840e-05  1.13012635e+00  1.12976051e+00 
 6.50060320e-05  1.12999751e+00  1.12976256e+00 
 6.50101280e-05  1.12989808e+00  1.12976507e+00 
 6.50183200e-05  1.12993718e+00  1.12976918e+00 
 6.50283200e-05  1.13008497e+00  1.12977711e+00 
 6.50383200e-05  1.13038702e+00  1.12979216e+00 
 6.50483200e-05  1.13092651e+00  1.12982050e+00 
 6.50583200e-05  1.13164954e+00  1.12986862e+00 
 6.50683200e-05  1.13247058e+00  1.12994047e+00 
