 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            in            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas4#branch vmeas5#branch vout          ndata        
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.055660e+00  0.000000e+00  3.999956e-07  9.999956e-07  9.994895e-10  1.678121e-05 -5.383749e-11  1.055659e+00  6.600000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.062236e+00  0.000000e+00  3.999956e-07  9.999956e-07  1.000173e-09  1.678386e-05 -4.063786e-11  1.062235e+00  6.700000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.069349e+00  0.000000e+00  3.999956e-07  9.999956e-07  1.106247e-09  1.679169e-05  5.566223e-11  1.069349e+00  6.800000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.077519e+00  0.000000e+00  3.999956e-07  9.999956e-07  1.000199e-09  1.678071e-05  3.388788e-10  1.077523e+00  6.900000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.086451e+00  0.000000e+00  3.999956e-07  9.999956e-07  1.001807e-09  1.678190e-05 -4.040336e-11  1.086451e+00  7.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.096254e+00  0.000000e+00  3.999956e-07  9.999956e-07  9.992460e-10  1.677823e-05  3.745901e-11  1.096254e+00  7.100000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.105228e+00  0.000000e+00  3.999956e-07  9.999956e-07  9.995429e-10  1.677594e-05  1.922098e-10  1.105230e+00  7.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.115473e+00  0.000000e+00  3.999956e-07  9.999956e-07  1.000441e-09  1.677233e-05  1.020320e-10  1.115474e+00  7.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.125166e+00  0.000000e+00  3.999956e-07  9.999956e-07  1.001137e-09  1.677681e-05  1.938807e-10  1.125168e+00  7.400000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.134254e+00  0.000000e+00  3.999956e-07  9.999956e-07  9.998962e-10  1.676430e-05  4.335315e-10  1.134258e+00  7.500000e+01 
