 v-sweep       voutval       vloadval      ir1           ir2           ivdd          ivdda         ivddh         vd9           vd8           vd7           vd6           vd5           vd4           vd3           vd2           vd1           vd0          
 1.920000e+02  1.782267e+00  1.782267e+00  5.131501e-07  1.018756e-06  2.423525e-10  9.889475e-06  8.833703e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 1.930000e+02  1.785961e+00  1.785961e+00  5.131501e-07  1.018756e-06  2.423520e-10  9.889064e-06  8.833721e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 1.940000e+02  1.789755e+00  1.789755e+00  5.131501e-07  1.018756e-06  2.423498e-10  9.888823e-06  8.832584e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 1.950000e+02  1.793786e+00  1.793786e+00  5.131501e-07  1.018756e-06  2.423533e-10  9.888255e-06  8.830630e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 1.960000e+02  1.797679e+00  1.797679e+00  5.131501e-07  1.018756e-06  2.423520e-10  9.888592e-06  8.831589e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 1.970000e+02  1.801982e+00  1.801982e+00  5.131501e-07  1.018756e-06  2.423533e-10  9.887932e-06  8.830204e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 1.980000e+02  1.806294e+00  1.806294e+00  5.131501e-07  1.018756e-06  2.423513e-10  9.887548e-06  8.829031e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 1.990000e+02  1.810780e+00  1.810780e+00  5.131501e-07  1.018756e-06  2.423545e-10  9.886820e-06  8.827468e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.000000e+02  1.814294e+00  1.814294e+00  5.131501e-07  1.018756e-06  2.423508e-10  9.888767e-06  8.811827e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.010000e+02  1.818817e+00  1.818817e+00  5.131501e-07  1.018756e-06  2.423533e-10  9.888015e-06  8.807421e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.020000e+02  1.823202e+00  1.823202e+00  5.131501e-07  1.018756e-06  2.423533e-10  9.887631e-06  8.807279e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.030000e+02  1.827621e+00  1.827621e+00  5.131501e-07  1.018756e-06  2.423523e-10  9.886937e-06  8.802483e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.040000e+02  1.831634e+00  1.831634e+00  5.131501e-07  1.018756e-06  2.423511e-10  9.887350e-06  8.797509e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.050000e+02  1.835828e+00  1.835828e+00  5.131501e-07  1.018756e-06  2.423523e-10  9.886739e-06  8.791061e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.060000e+02  1.839790e+00  1.839790e+00  5.131501e-07  1.018756e-06  2.423523e-10  9.886500e-06  8.783245e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 2.070000e+02  1.843666e+00  1.843666e+00  5.131501e-07  1.018756e-06  2.423519e-10  9.886060e-06  8.778467e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.080000e+02  1.847363e+00  1.847363e+00  5.131501e-07  1.018756e-06  2.430693e-10  9.885718e-06  8.439752e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.090000e+02  1.850975e+00  1.850975e+00  5.131501e-07  1.018756e-06  2.430713e-10  9.885325e-06  8.437123e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.100000e+02  1.854675e+00  1.854675e+00  5.131501e-07  1.018756e-06  2.430707e-10  9.885103e-06  8.431545e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.110000e+02  1.858601e+00  1.858601e+00  5.131501e-07  1.018756e-06  2.430720e-10  9.884566e-06  8.430976e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.120000e+02  1.862381e+00  1.862381e+00  5.131501e-07  1.018756e-06  2.430713e-10  9.884915e-06  8.430053e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.130000e+02  1.866556e+00  1.866556e+00  5.131501e-07  1.018756e-06  2.430726e-10  9.884293e-06  8.428845e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.140000e+02  1.870732e+00  1.870732e+00  5.131501e-07  1.018756e-06  2.430726e-10  9.883949e-06  8.427530e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 2.150000e+02  1.875075e+00  1.875075e+00  5.131501e-07  1.018756e-06  2.430722e-10  9.883268e-06  8.424582e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.160000e+02  1.878466e+00  1.878466e+00  5.131501e-07  1.018756e-06  2.430713e-10  9.885172e-06  8.403598e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.170000e+02  1.882841e+00  1.882841e+00  5.131501e-07  1.018756e-06  2.430726e-10  9.884469e-06  8.402213e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.180000e+02  1.887084e+00  1.887084e+00  5.131501e-07  1.018756e-06  2.430732e-10  9.884120e-06  8.401786e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.190000e+02  1.891365e+00  1.891365e+00  5.131501e-07  1.018756e-06  2.430722e-10  9.883467e-06  8.399371e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.200000e+02  1.895254e+00  1.895254e+00  5.131501e-07  1.018756e-06  2.430728e-10  9.883888e-06  8.377308e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.210000e+02  1.899330e+00  1.899330e+00  5.131501e-07  1.018756e-06  2.430727e-10  9.883309e-06  8.373756e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.220000e+02  1.903186e+00  1.903186e+00  5.131501e-07  1.018756e-06  2.430726e-10  9.883086e-06  8.373436e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 2.230000e+02  1.906969e+00  1.906969e+00  5.131501e-07  1.018756e-06  2.430733e-10  9.882659e-06  8.371873e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.240000e+02  1.910584e+00  1.910584e+00  5.131501e-07  1.018756e-06  2.430720e-10  9.882324e-06  8.056926e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.250000e+02  1.914112e+00  1.914112e+00  5.131501e-07  1.018756e-06  2.430734e-10  9.881943e-06  8.055505e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.260000e+02  1.917718e+00  1.917718e+00  5.131501e-07  1.018756e-06  2.430733e-10  9.881739e-06  8.049803e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.270000e+02  1.921537e+00  1.921537e+00  5.131501e-07  1.018756e-06  2.430726e-10  9.881227e-06  8.049536e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.280000e+02  1.925203e+00  1.925203e+00  5.131501e-07  1.018756e-06  2.430731e-10  9.881590e-06  8.048097e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.290000e+02  1.929252e+00  1.929252e+00  5.131501e-07  1.018756e-06  2.430727e-10  9.881002e-06  8.047529e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.300000e+02  1.933294e+00  1.933294e+00  5.131501e-07  1.018756e-06  2.430728e-10  9.880688e-06  8.045681e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 2.310000e+02  1.937494e+00  1.937494e+00  5.131501e-07  1.018756e-06  2.430741e-10  9.880050e-06  8.044705e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.320000e+02  1.940763e+00  1.940763e+00  5.131501e-07  1.018756e-06  2.430738e-10  9.881914e-06  7.994571e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.330000e+02  1.944993e+00  1.944993e+00  5.131501e-07  1.018756e-06  2.430728e-10  9.881256e-06  7.989100e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.340000e+02  1.949095e+00  1.949095e+00  5.131501e-07  1.018756e-06  2.430728e-10  9.880940e-06  7.985938e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.350000e+02  1.953239e+00  1.953239e+00  5.131501e-07  1.018756e-06  2.430742e-10  9.880327e-06  7.982350e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.360000e+02  1.957005e+00  1.957005e+00  5.131501e-07  1.018756e-06  2.430728e-10  9.880751e-06  7.978655e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.370000e+02  1.960962e+00  1.960962e+00  5.131501e-07  1.018756e-06  2.430741e-10  9.880200e-06  7.976275e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.380000e+02  1.964712e+00  1.964712e+00  5.131501e-07  1.018756e-06  2.430740e-10  9.879992e-06  7.975457e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 2.390000e+02  1.968399e+00  1.968399e+00  5.131501e-07  1.018756e-06  2.430764e-10  9.879576e-06  7.962348e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.400000e+02  1.971931e+00  1.971931e+00  5.131501e-07  1.018756e-06  2.437928e-10  9.879248e-06  7.587477e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.410000e+02  1.975374e+00  1.975374e+00  5.131501e-07  1.018756e-06  2.437914e-10  9.878882e-06  7.585595e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.420000e+02  1.978885e+00  1.978885e+00  5.131501e-07  1.018756e-06  2.437927e-10  9.878693e-06  7.582504e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.430000e+02  1.982597e+00  1.982597e+00  5.131501e-07  1.018756e-06  2.437936e-10  9.878207e-06  7.577956e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.440000e+02  1.986150e+00  1.986150e+00  5.131501e-07  1.018756e-06  2.437904e-10  9.878578e-06  7.560370e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.450000e+02  1.990072e+00  1.990072e+00  5.131501e-07  1.018756e-06  2.437934e-10  9.878025e-06  7.557954e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.460000e+02  1.993981e+00  1.993981e+00  5.131501e-07  1.018756e-06  2.437934e-10  9.877740e-06  7.555823e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 2.470000e+02  1.998040e+00  1.998040e+00  5.131501e-07  1.018756e-06  2.437947e-10  9.877144e-06  7.554828e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.480000e+02  2.001190e+00  2.001190e+00  5.131501e-07  1.018756e-06  2.437920e-10  9.878961e-06  7.506381e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.490000e+02  2.005276e+00  2.005276e+00  5.131501e-07  1.018756e-06  2.437940e-10  9.878344e-06  7.496291e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.500000e+02  2.009239e+00  2.009239e+00  5.131501e-07  1.018756e-06  2.437934e-10  9.878058e-06  7.493342e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.510000e+02  2.013248e+00  2.013248e+00  5.131501e-07  1.018756e-06  2.437950e-10  9.877480e-06  7.487409e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.520000e+02  2.016891e+00  2.016891e+00  5.131501e-07  1.018756e-06  2.437934e-10  9.877908e-06  7.473127e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.530000e+02  2.020730e+00  2.020730e+00  5.131501e-07  1.018756e-06  2.437950e-10  9.877385e-06  7.469290e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.540000e+02  2.024372e+00  2.024372e+00  5.131501e-07  1.018756e-06  2.437940e-10  9.877191e-06  7.468864e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 2.550000e+02  2.027963e+00  2.027963e+00  5.131501e-07  1.018756e-06  2.437916e-10  9.876790e-06  7.465311e-10  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.560000e+02  2.031419e+00  2.031419e+00  5.131501e-07  1.018756e-06  2.313949e-10  9.876466e-06  8.967611e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.570000e+02  2.034800e+00  2.034800e+00  5.131501e-07  1.018756e-06  2.313963e-10  9.876110e-06  8.965835e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.580000e+02  2.038238e+00  2.038238e+00  5.131501e-07  1.018756e-06  2.313962e-10  9.875936e-06  8.965177e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.590000e+02  2.041869e+00  2.041869e+00  5.131501e-07  1.018756e-06  2.313957e-10  9.875474e-06  8.963490e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.600000e+02  2.045337e+00  2.045337e+00  5.131501e-07  1.018756e-06  2.313962e-10  9.875849e-06  8.964272e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.610000e+02  2.049163e+00  2.049163e+00  5.131501e-07  1.018756e-06  2.313959e-10  9.875329e-06  8.961643e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.620000e+02  2.052972e+00  2.052972e+00  5.131501e-07  1.018756e-06  2.313957e-10  9.875068e-06  8.960630e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 2.630000e+02  2.056926e+00  2.056926e+00  5.131501e-07  1.018756e-06  2.313987e-10  9.874503e-06  8.959369e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.640000e+02  2.059988e+00  2.059988e+00  5.131501e-07  1.018756e-06  2.313962e-10  9.876286e-06  8.945484e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.650000e+02  2.063966e+00  2.063966e+00  5.131501e-07  1.018756e-06  2.313959e-10  9.875704e-06  8.941381e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.660000e+02  2.067825e+00  2.067825e+00  5.131501e-07  1.018756e-06  2.313959e-10  9.875439e-06  8.940813e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.670000e+02  2.071732e+00  2.071732e+00  5.131501e-07  1.018756e-06  2.313987e-10  9.874889e-06  8.936336e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.680000e+02  2.075283e+00  2.075283e+00  5.131501e-07  1.018756e-06  2.313957e-10  9.875322e-06  8.930083e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.690000e+02  2.079033e+00  2.079033e+00  5.131501e-07  1.018756e-06  2.313968e-10  9.874820e-06  8.923102e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.700000e+02  2.082594e+00  2.082594e+00  5.131501e-07  1.018756e-06  2.313987e-10  9.874638e-06  8.910970e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 2.710000e+02  2.086111e+00  2.086111e+00  5.131501e-07  1.018756e-06  2.313965e-10  9.874251e-06  8.905765e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.720000e+02  2.089492e+00  2.089492e+00  5.131501e-07  1.018756e-06  2.321151e-10  9.873935e-06  8.568809e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.730000e+02  2.092827e+00  2.092827e+00  5.131501e-07  1.018756e-06  2.321142e-10  9.873591e-06  8.566855e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.740000e+02  2.096216e+00  2.096216e+00  5.131501e-07  1.018756e-06  2.321142e-10  9.873426e-06  8.565185e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.750000e+02  2.099794e+00  2.099794e+00  5.131501e-07  1.018756e-06  2.321155e-10  9.872982e-06  8.562947e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.760000e+02  2.103204e+00  2.103204e+00  5.131501e-07  1.018756e-06  2.321142e-10  9.873364e-06  8.564155e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.770000e+02  2.106967e+00  2.106967e+00  5.131501e-07  1.018756e-06  2.321155e-10  9.872865e-06  8.561454e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.780000e+02  2.110710e+00  2.110710e+00  5.131501e-07  1.018756e-06  2.321175e-10  9.872623e-06  8.560033e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
 2.790000e+02  2.114594e+00  2.114594e+00  5.131501e-07  1.018756e-06  2.321154e-10  9.872085e-06  8.557475e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00 
 2.800000e+02  2.117597e+00  2.117597e+00  5.131501e-07  1.018756e-06  2.321142e-10  9.873842e-06  8.540526e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00 
 2.810000e+02  2.121504e+00  2.121504e+00  5.131501e-07  1.018756e-06  2.321155e-10  9.873283e-06  8.536547e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00 
 2.820000e+02  2.125295e+00  2.125295e+00  5.131501e-07  1.018756e-06  2.321175e-10  9.873041e-06  8.536369e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00 
 2.830000e+02  2.129135e+00  2.129135e+00  5.131501e-07  1.018756e-06  2.321154e-10  9.872515e-06  8.532852e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00 
 2.840000e+02  2.132625e+00  2.132625e+00  5.131501e-07  1.018756e-06  2.321155e-10  9.872949e-06  8.510789e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00 
 2.850000e+02  2.136314e+00  2.136314e+00  5.131501e-07  1.018756e-06  2.321154e-10  9.872466e-06  8.504430e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00 
 2.860000e+02  2.139821e+00  2.139821e+00  5.131501e-07  1.018756e-06  2.321154e-10  9.872295e-06  8.501268e-10  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00 
