 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas3#branch vmeas5#branch vout          ndata        
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.233679e-01  0.000000e+00  9.830541e-06  2.657359e-10  1.072477e-06  4.293997e-07 -2.114843e-18  7.233679e-01  3.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.357565e-01  0.000000e+00  9.854442e-06  2.657359e-10  1.072477e-06  4.293997e-07  1.833429e-19  7.357565e-01  3.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.481450e-01  0.000000e+00  9.875115e-06  2.657379e-10  1.072477e-06  4.293997e-07  1.596670e-18  7.481450e-01  3.400000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.605333e-01  0.000000e+00  9.892668e-06  2.657388e-10  1.072477e-06  4.293997e-07  3.040451e-19  7.605333e-01  3.500000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.723858e-01  0.000000e+00  9.906745e-06  2.657367e-10  1.072477e-06  4.293997e-07  1.779285e-18  7.723858e-01  3.600000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.837016e-01  0.000000e+00  9.917947e-06  2.657368e-10  1.072477e-06  4.293997e-07 -1.290071e-18  7.837016e-01  3.700000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.955540e-01  0.000000e+00  9.927608e-06  2.657381e-10  1.072477e-06  4.293997e-07 -1.378202e-18  7.955540e-01  3.800000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.068696e-01  0.000000e+00  9.935099e-06  2.657339e-10  1.072477e-06  4.293997e-07  3.735415e-19  8.068696e-01  3.900000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.176482e-01  0.000000e+00  9.940870e-06  2.657365e-10  1.072477e-06  4.293997e-07  1.150165e-18  8.176482e-01  4.000000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.289637e-01  0.000000e+00  9.945701e-06  2.657384e-10  1.072477e-06  4.293997e-07  8.417655e-19  8.289637e-01  4.100000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.397425e-01  0.000000e+00  9.949293e-06  2.657355e-10  1.072477e-06  4.293997e-07  1.400503e-18  8.397425e-01  4.200000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.499859e-01  0.000000e+00  9.951937e-06  2.657392e-10  1.072477e-06  4.293997e-07  1.304947e-18  8.499859e-01  4.300000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.607646e-01  0.000000e+00  9.954012e-06  2.657406e-10  1.072477e-06  4.293997e-07  1.079610e-18  8.607646e-01  4.400000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.710078e-01  0.000000e+00  9.955424e-06  2.657392e-10  1.072477e-06  4.293997e-07 -2.993586e-18  8.710078e-01  4.500000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.812510e-01  0.000000e+00  9.956365e-06  2.657392e-10  1.072477e-06  4.293997e-07 -1.414770e-18  8.812510e-01  4.600000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  8.914943e-01  0.000000e+00  9.956908e-06  2.657373e-10  1.072477e-06  4.293997e-07 -3.424925e-19  8.914943e-01  4.700000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.011982e-01  0.000000e+00  9.957111e-06  2.712710e-10  1.072477e-06  4.293997e-07  5.863506e-18  9.011982e-01  4.800000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.114413e-01  0.000000e+00  9.957072e-06  2.712704e-10  1.072477e-06  4.293997e-07 -1.104915e-18  9.114413e-01  4.900000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.211478e-01  0.000000e+00  9.956825e-06  2.712706e-10  1.072477e-06  4.293997e-07  2.071697e-18  9.211478e-01  5.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.303178e-01  0.000000e+00  9.956443e-06  2.712717e-10  1.072477e-06  4.293997e-07  4.506215e-19  9.303178e-01  5.100000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.400242e-01  0.000000e+00  9.955904e-06  2.712699e-10  1.072477e-06  4.293997e-07  2.154111e-18  9.400242e-01  5.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.491941e-01  0.000000e+00  9.955299e-06  2.712710e-10  1.072477e-06  4.293997e-07 -4.706115e-18  9.491941e-01  5.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.583641e-01  0.000000e+00  9.954616e-06  2.712717e-10  1.072477e-06  4.293997e-07 -1.036424e-18  9.583641e-01  5.400000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.675340e-01  0.000000e+00  9.953872e-06  2.712731e-10  1.072477e-06  4.293997e-07  2.456726e-18  9.675340e-01  5.500000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.767036e-01  0.000000e+00  9.953071e-06  2.712708e-10  1.072477e-06  4.293997e-07  3.645550e-18  9.767036e-01  5.600000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.858735e-01  0.000000e+00  9.952230e-06  2.712712e-10  1.072477e-06  4.293997e-07 -1.337584e-18  9.858735e-01  5.700000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  9.945090e-01  0.000000e+00  9.951409e-06  2.712710e-10  1.072477e-06  4.293997e-07  1.639670e-19  9.945090e-01  5.800000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.003145e+00  0.000000e+00  9.950568e-06  2.712757e-10  1.072477e-06  4.293997e-07  2.999595e-18  1.003145e+00  5.900000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.011780e+00  0.000000e+00  9.949702e-06  2.712717e-10  1.072477e-06  4.293997e-07  3.374195e-18  1.011780e+00  6.000000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.020415e+00  0.000000e+00  9.948821e-06  2.712720e-10  1.072477e-06  4.293997e-07 -5.273984e-18  1.020415e+00  6.100000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.029051e+00  0.000000e+00  9.947929e-06  2.712755e-10  1.072477e-06  4.293997e-07  3.923854e-18  1.029051e+00  6.200000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.037687e+00  0.000000e+00  9.947029e-06  2.712732e-10  1.072477e-06  4.293997e-07  1.435588e-18  1.037687e+00  6.300000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.045803e+00  0.000000e+00  9.946301e-06  2.702172e-10  1.072477e-06  4.293997e-07  2.318991e-18  1.045803e+00  6.400000e+01 
