 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            in            ir1           ir2           ivdd          ivdda         ivddh         load          v-sweep       vd0           vd1           vd2           vd3           vd4           vd5           vd6           vd7           vd8           vd9           vloadval      vmeas#branch  vmeas1#branch vmeas2#branch vmeas3#branch vmeas4#branch vmeas5#branch vout          voutval       x1.p_in[0]    x1.p_in[1]    x1.p_in[2]    x1.p_in[3]    x1.p_in[4]    x1.v[0]       x1.v[1]       x1.v[62]      x1.v[63]      x1.v[64]      x1.v[65]      x1.v[111]     x1.v[112]     x1.v[113]     x1.v[114]     x1.v[126]     x1.v[127]     x1.v[128]     x1.v[129]     x1.v[190]     x1.v[191]     x1.vh2        x1.vh3        x1.vl2        x1.vl3        x1.vs1        x1.vs4       
 1.037109e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.037109e+00  5.131501e-07  1.018756e-06  2.419210e-10  9.850958e-06  8.476061e-10  3.140922e+00  1.037109e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.140922e+00  5.131501e-07  1.018756e-06  2.419210e-10  9.850958e-06  8.476061e-10 -2.081769e-18  3.140922e+00  3.140922e+00  3.098803e+00  3.150370e+00  3.098803e+00  3.150370e+00  3.150370e+00  0.000000e+00  5.263892e-02  1.027568e+00  1.036163e+00  1.044221e+00  1.167227e+00  3.948079e+00  4.016301e+00  4.051219e+00  4.087211e+00  4.605053e+00  4.660382e+00  4.718934e+00  4.726456e+00  5.471530e+00  5.500000e+00  3.150370e+00  4.087212e+00  3.098803e+00  4.051220e+00  4.189707e-01  4.822617e+00 
 1.038867e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.038867e+00  5.131501e-07  1.018756e-06  2.419210e-10  9.850891e-06  8.476275e-10  3.144102e+00  1.038867e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.144102e+00  5.131501e-07  1.018756e-06  2.419210e-10  9.850891e-06  8.476275e-10  1.744385e-18  3.144102e+00  3.144102e+00  3.098803e+00  3.098803e+00  3.150370e+00  3.150370e+00  3.150370e+00  0.000000e+00  5.263892e-02  1.027568e+00  1.036163e+00  1.044221e+00  1.167227e+00  3.948079e+00  4.016301e+00  4.051219e+00  4.087211e+00  4.605053e+00  4.660382e+00  4.718934e+00  4.726456e+00  5.471530e+00  5.500000e+00  3.150370e+00  4.087212e+00  3.098803e+00  4.051220e+00  4.399199e-01  4.831212e+00 
 1.040625e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.040625e+00  5.131501e-07  1.018756e-06  2.419223e-10  9.850624e-06  8.473930e-10  3.147266e+00  1.040625e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.147266e+00  5.131501e-07  1.018756e-06  2.419223e-10  9.850624e-06  8.473930e-10 -9.910285e-19  3.147266e+00  3.147266e+00  3.098803e+00  3.150369e+00  3.150369e+00  3.150369e+00  3.150369e+00  0.000000e+00  5.263892e-02  1.027568e+00  1.036163e+00  1.044221e+00  1.167227e+00  3.948079e+00  4.016301e+00  4.051219e+00  4.087211e+00  4.605053e+00  4.660381e+00  4.718934e+00  4.726456e+00  5.471530e+00  5.500000e+00  3.150369e+00  4.087212e+00  3.098803e+00  4.051220e+00  4.597950e-01  4.839808e+00 
 1.042383e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.042383e+00  5.131501e-07  1.018756e-06  2.426412e-10  9.850391e-06  8.154541e-10  3.150331e+00  1.042383e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.150331e+00  5.131501e-07  1.018756e-06  2.426412e-10  9.850391e-06  8.154541e-10  1.379764e-18  3.150331e+00  3.150331e+00  3.150366e+00  3.150366e+00  3.150366e+00  3.150366e+00  3.150366e+00  0.000000e+00  5.263872e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167224e+00  3.948076e+00  4.016298e+00  4.051216e+00  4.087208e+00  4.605050e+00  4.660379e+00  4.718931e+00  4.726453e+00  5.471530e+00  5.500000e+00  3.201935e+00  4.123737e+00  3.150366e+00  4.087210e+00  4.791301e-01  4.848402e+00 
 1.044141e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.044141e+00  5.131501e-07  1.018756e-06  2.426428e-10  9.850160e-06  8.153866e-10  3.153397e+00  1.044141e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.153397e+00  5.131501e-07  1.018756e-06  2.426428e-10  9.850160e-06  8.153866e-10 -3.037592e-18  3.153397e+00  3.153397e+00  3.150366e+00  3.201935e+00  3.150366e+00  3.150366e+00  3.150366e+00  0.000000e+00  5.263871e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948075e+00  4.016298e+00  4.051216e+00  4.087208e+00  4.605050e+00  4.660379e+00  4.718931e+00  4.726453e+00  5.471530e+00  5.500000e+00  3.201935e+00  4.123737e+00  3.150366e+00  4.087209e+00  4.973932e-01  4.857533e+00 
 1.045898e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.045898e+00  5.131501e-07  1.018756e-06  2.426442e-10  9.850114e-06  8.153297e-10  3.156489e+00  1.045898e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.156489e+00  5.131501e-07  1.018756e-06  2.426442e-10  9.850114e-06  8.153297e-10  2.929993e-18  3.156489e+00  3.156489e+00  3.150366e+00  3.150366e+00  3.201935e+00  3.150366e+00  3.150366e+00  0.000000e+00  5.263871e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948075e+00  4.016298e+00  4.051216e+00  4.087208e+00  4.605050e+00  4.660379e+00  4.718931e+00  4.726453e+00  5.471530e+00  5.500000e+00  3.201935e+00  4.123737e+00  3.150366e+00  4.087209e+00  5.156563e-01  4.866129e+00 
 1.047656e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.047656e+00  5.131501e-07  1.018756e-06  2.426420e-10  9.849845e-06  8.153475e-10  3.159736e+00  1.047656e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.159736e+00  5.131501e-07  1.018756e-06  2.426420e-10  9.849845e-06  8.153475e-10  7.802894e-18  3.159736e+00  3.159736e+00  3.150367e+00  3.201934e+00  3.201934e+00  3.150366e+00  3.150366e+00  0.000000e+00  5.263871e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948075e+00  4.016298e+00  4.051216e+00  4.087208e+00  4.605050e+00  4.660379e+00  4.718931e+00  4.726453e+00  5.471530e+00  5.500000e+00  3.201934e+00  4.123737e+00  3.150367e+00  4.087209e+00  5.328453e-01  4.875261e+00 
 1.049414e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.049414e+00  5.131501e-07  1.018756e-06  2.426435e-10  9.850281e-06  8.154114e-10  3.162816e+00  1.049414e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.162816e+00  5.131501e-07  1.018756e-06  2.426435e-10  9.850281e-06  8.154114e-10  3.757491e-18  3.162816e+00  3.162816e+00  3.150366e+00  3.150366e+00  3.150366e+00  3.201935e+00  3.150366e+00  0.000000e+00  5.263870e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948075e+00  4.016298e+00  4.051216e+00  4.087208e+00  4.605050e+00  4.660379e+00  4.718931e+00  4.726453e+00  5.471530e+00  5.500000e+00  3.201935e+00  4.123737e+00  3.150366e+00  4.087209e+00  5.500341e-01  4.884392e+00 
 1.051172e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.051172e+00  5.131501e-07  1.018756e-06  2.426446e-10  9.849993e-06  8.151059e-10  3.166198e+00  1.051172e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.166198e+00  5.131501e-07  1.018756e-06  2.426446e-10  9.849993e-06  8.151059e-10 -9.486769e-19  3.166198e+00  3.166198e+00  3.150366e+00  3.201934e+00  3.150366e+00  3.201934e+00  3.150366e+00  0.000000e+00  5.263870e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948075e+00  4.016298e+00  4.051215e+00  4.087207e+00  4.605050e+00  4.660379e+00  4.718931e+00  4.726453e+00  5.471530e+00  5.500000e+00  3.201934e+00  4.123737e+00  3.150366e+00  4.087209e+00  5.661488e-01  4.893523e+00 
 1.052930e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.052930e+00  5.131501e-07  1.018756e-06  2.426420e-10  9.849930e-06  8.151592e-10  3.169550e+00  1.052930e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.169550e+00  5.131501e-07  1.018756e-06  2.426420e-10  9.849930e-06  8.151592e-10 -2.363751e-20  3.169550e+00  3.169550e+00  3.150366e+00  3.150366e+00  3.201934e+00  3.201934e+00  3.150366e+00  0.000000e+00  5.263870e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948075e+00  4.016298e+00  4.051215e+00  4.087207e+00  4.605050e+00  4.660378e+00  4.718931e+00  4.726453e+00  5.471530e+00  5.500000e+00  3.201934e+00  4.123737e+00  3.150366e+00  4.087209e+00  5.822636e-01  4.902655e+00 
 1.054687e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.054687e+00  5.131501e-07  1.018756e-06  2.426486e-10  9.849628e-06  8.147791e-10  3.173017e+00  1.054687e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.173017e+00  5.131501e-07  1.018756e-06  2.426486e-10  9.849628e-06  8.147791e-10 -1.076049e-18  3.173017e+00  3.173017e+00  3.150367e+00  3.201934e+00  3.201934e+00  3.201934e+00  3.150367e+00  0.000000e+00  5.263870e-02  1.027565e+00  1.036160e+00  1.044218e+00  1.167223e+00  3.948075e+00  4.016298e+00  4.051215e+00  4.087207e+00  4.605050e+00  4.660378e+00  4.718931e+00  4.726453e+00  5.471530e+00  5.500000e+00  3.201934e+00  4.123737e+00  3.150367e+00  4.087208e+00  5.978407e-01  4.912324e+00 
 1.056445e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.056445e+00  5.131501e-07  1.018756e-06  2.426419e-10  9.851123e-06  8.103026e-10  3.175717e+00  1.056445e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.175717e+00  5.131501e-07  1.018756e-06  2.426419e-10  9.851123e-06  8.103026e-10 -2.743063e-19  3.175717e+00  3.175717e+00  3.150365e+00  3.150365e+00  3.150365e+00  3.150365e+00  3.201934e+00  0.000000e+00  5.263867e-02  1.027564e+00  1.036159e+00  1.044217e+00  1.167223e+00  3.948075e+00  4.016297e+00  4.051215e+00  4.087207e+00  4.605049e+00  4.660378e+00  4.718931e+00  4.726452e+00  5.471530e+00  5.500000e+00  3.201934e+00  4.160802e+00  3.150366e+00  4.123737e+00  6.134174e-01  4.921992e+00 
 1.058203e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.058203e+00  5.131501e-07  1.018756e-06  2.426420e-10  9.850803e-06  8.095743e-10  3.179200e+00  1.058203e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.179200e+00  5.131501e-07  1.018756e-06  2.426420e-10  9.850803e-06  8.095743e-10  6.347215e-18  3.179200e+00  3.179200e+00  3.150366e+00  3.201933e+00  3.150366e+00  3.150366e+00  3.201933e+00  0.000000e+00  5.263867e-02  1.027564e+00  1.036159e+00  1.044217e+00  1.167223e+00  3.948075e+00  4.016297e+00  4.051215e+00  4.087207e+00  4.605049e+00  4.660378e+00  4.718931e+00  4.726452e+00  5.471530e+00  5.500000e+00  3.201934e+00  4.160802e+00  3.150366e+00  4.123737e+00  6.279203e-01  4.931661e+00 
 1.059961e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.059961e+00  5.131501e-07  1.018756e-06  2.426420e-10  9.850742e-06  8.091089e-10  3.182586e+00  1.059961e+00  0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.182586e+00  5.131501e-07  1.018756e-06  2.426420e-10  9.850742e-06  8.091089e-10 -1.434133e-18  3.182586e+00  3.182586e+00  3.150366e+00  3.150366e+00  3.201933e+00  3.150366e+00  3.201933e+00  0.000000e+00  5.263867e-02  1.027564e+00  1.036159e+00  1.044217e+00  1.167222e+00  3.948074e+00  4.016297e+00  4.051215e+00  4.087207e+00  4.605049e+00  4.660378e+00  4.718931e+00  4.726452e+00  5.471530e+00  5.500000e+00  3.201933e+00  4.160802e+00  3.150366e+00  4.123737e+00  6.424232e-01  4.941330e+00 
 1.061719e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.061719e+00  5.131501e-07  1.018756e-06  2.426427e-10  9.850428e-06  8.089881e-10  3.186021e+00  1.061719e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.186021e+00  5.131501e-07  1.018756e-06  2.426427e-10  9.850428e-06  8.089881e-10  4.343691e-20  3.186021e+00  3.186021e+00  3.150366e+00  3.201933e+00  3.201933e+00  3.150366e+00  3.201933e+00  0.000000e+00  5.263867e-02  1.027564e+00  1.036159e+00  1.044217e+00  1.167222e+00  3.948074e+00  4.016297e+00  4.051215e+00  4.087207e+00  4.605049e+00  4.660378e+00  4.718930e+00  4.726452e+00  5.471530e+00  5.500000e+00  3.201933e+00  4.160802e+00  3.150366e+00  4.123736e+00  6.563885e-01  4.950999e+00 
 1.063477e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.063477e+00  5.131501e-07  1.018756e-06  2.426420e-10  9.850890e-06  8.086258e-10  3.189159e+00  1.063477e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.189159e+00  5.131501e-07  1.018756e-06  2.426420e-10  9.850890e-06  8.086258e-10 -1.867734e-18  3.189159e+00  3.189159e+00  3.150366e+00  3.150365e+00  3.150365e+00  3.201933e+00  3.201933e+00  0.000000e+00  5.263866e-02  1.027564e+00  1.036159e+00  1.044217e+00  1.167222e+00  3.948074e+00  4.016297e+00  4.051215e+00  4.087207e+00  4.605049e+00  4.660378e+00  4.718930e+00  4.726452e+00  5.471530e+00  5.500000e+00  3.201933e+00  4.160802e+00  3.150366e+00  4.123737e+00  6.703538e-01  4.961206e+00 
 1.065234e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.065234e+00  5.131501e-07  1.018756e-06  2.426427e-10  9.850585e-06  8.085085e-10  3.192486e+00  1.065234e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.192486e+00  5.131501e-07  1.018756e-06  2.426427e-10  9.850585e-06  8.085085e-10  1.570902e-18  3.192486e+00  3.192486e+00  3.150366e+00  3.201933e+00  3.150366e+00  3.201933e+00  3.201933e+00  0.000000e+00  5.263866e-02  1.027564e+00  1.036159e+00  1.044217e+00  1.167222e+00  3.948074e+00  4.016297e+00  4.051215e+00  4.087207e+00  4.605049e+00  4.660378e+00  4.718930e+00  4.726452e+00  5.471530e+00  5.500000e+00  3.201933e+00  4.160802e+00  3.150366e+00  4.123736e+00  6.837825e-01  4.971413e+00 
 1.066992e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.066992e+00  5.131501e-07  1.018756e-06  2.426427e-10  9.850522e-06  8.085085e-10  3.195665e+00  1.066992e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.195665e+00  5.131501e-07  1.018756e-06  2.426427e-10  9.850522e-06  8.085085e-10 -3.997810e-18  3.195665e+00  3.195665e+00  3.150366e+00  3.150366e+00  3.201933e+00  3.201933e+00  3.201933e+00  0.000000e+00  5.263866e-02  1.027564e+00  1.036159e+00  1.044217e+00  1.167222e+00  3.948074e+00  4.016297e+00  4.051214e+00  4.087206e+00  4.605049e+00  4.660378e+00  4.718930e+00  4.726452e+00  5.471530e+00  5.500000e+00  3.201933e+00  4.160802e+00  3.150366e+00  4.123736e+00  6.972112e-01  4.981619e+00 
 1.068750e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.068750e+00  5.131501e-07  1.018756e-06  2.426493e-10  9.850254e-06  8.083558e-10  3.198829e+00  1.068750e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.198829e+00  5.131501e-07  1.018756e-06  2.426493e-10  9.850254e-06  8.083558e-10 -1.781760e-18  3.198829e+00  3.198829e+00  3.150366e+00  3.201932e+00  3.201932e+00  3.201932e+00  3.201932e+00  0.000000e+00  5.263866e-02  1.027564e+00  1.036159e+00  1.044217e+00  1.167222e+00  3.948074e+00  4.016297e+00  4.051214e+00  4.087206e+00  4.605049e+00  4.660378e+00  4.718930e+00  4.726452e+00  5.471530e+00  5.500000e+00  3.201932e+00  4.160802e+00  3.150366e+00  4.123736e+00  7.101034e-01  4.992363e+00 
 1.070508e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.070508e+00  5.131501e-07  1.018756e-06  2.426451e-10  9.850024e-06  7.797420e-10  3.201893e+00  1.070508e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.201893e+00  5.131501e-07  1.018756e-06  2.426451e-10  9.850024e-06  7.797420e-10  1.900715e-18  3.201893e+00  3.201893e+00  3.201928e+00  3.201928e+00  3.201928e+00  3.201928e+00  3.201928e+00  0.000000e+00  5.263852e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948070e+00  4.016293e+00  4.051211e+00  4.087203e+00  4.605046e+00  4.660375e+00  4.718928e+00  4.726449e+00  5.471530e+00  5.500000e+00  3.254036e+00  4.199476e+00  3.201928e+00  4.160799e+00  7.229927e-01  5.002568e+00 
 1.072266e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.072266e+00  5.131501e-07  1.018756e-06  2.426418e-10  9.849796e-06  7.794809e-10  3.204986e+00  1.072266e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.204986e+00  5.131501e-07  1.018756e-06  2.426418e-10  9.849796e-06  7.794809e-10 -1.055430e-18  3.204986e+00  3.204986e+00  3.201929e+00  3.254035e+00  3.201929e+00  3.201929e+00  3.201929e+00  0.000000e+00  5.263852e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948070e+00  4.016293e+00  4.051210e+00  4.087203e+00  4.605046e+00  4.660375e+00  4.718927e+00  4.726449e+00  5.471530e+00  5.500000e+00  3.254035e+00  4.199476e+00  3.201929e+00  4.160799e+00  7.353472e-01  5.013311e+00 
 1.074023e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.074023e+00  5.131501e-07  1.018756e-06  2.426428e-10  9.849751e-06  7.793743e-10  3.208108e+00  1.074023e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.208108e+00  5.131501e-07  1.018756e-06  2.426428e-10  9.849751e-06  7.793743e-10 -3.538586e-18  3.208108e+00  3.208108e+00  3.201929e+00  3.201929e+00  3.254035e+00  3.201929e+00  3.201929e+00  0.000000e+00  5.263852e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948070e+00  4.016293e+00  4.051210e+00  4.087202e+00  4.605046e+00  4.660375e+00  4.718927e+00  4.726449e+00  5.471530e+00  5.500000e+00  3.254035e+00  4.199476e+00  3.201929e+00  4.160799e+00  7.477016e-01  5.024592e+00 
 1.075781e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.075781e+00  5.131501e-07  1.018756e-06  2.426413e-10  9.849484e-06  7.790208e-10  3.211386e+00  1.075781e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.211386e+00  5.131501e-07  1.018756e-06  2.426413e-10  9.849484e-06  7.790208e-10  6.370905e-18  3.211386e+00  3.211386e+00  3.201929e+00  3.254034e+00  3.254034e+00  3.201929e+00  3.201929e+00  0.000000e+00  5.263851e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948070e+00  4.016292e+00  4.051210e+00  4.087202e+00  4.605046e+00  4.660375e+00  4.718927e+00  4.726449e+00  5.471530e+00  5.500000e+00  3.254035e+00  4.199477e+00  3.201929e+00  4.160798e+00  7.600560e-01  5.035335e+00 
 1.077539e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.077539e+00  5.131501e-07  1.018756e-06  2.426418e-10  9.849923e-06  7.785802e-10  3.214499e+00  1.077539e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.214499e+00  5.131501e-07  1.018756e-06  2.426418e-10  9.849923e-06  7.785802e-10  4.871419e-18  3.214499e+00  3.214499e+00  3.201928e+00  3.201928e+00  3.201928e+00  3.254035e+00  3.201928e+00  0.000000e+00  5.263851e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948070e+00  4.016292e+00  4.051210e+00  4.087202e+00  4.605046e+00  4.660375e+00  4.718927e+00  4.726449e+00  5.471530e+00  5.500000e+00  3.254035e+00  4.199476e+00  3.201929e+00  4.160799e+00  7.718738e-01  5.047154e+00 
 1.079297e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.079297e+00  5.131501e-07  1.018756e-06  2.426453e-10  9.849639e-06  7.781326e-10  3.217917e+00  1.079297e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.217917e+00  5.131501e-07  1.018756e-06  2.426453e-10  9.849639e-06  7.781326e-10 -2.518732e-18  3.217917e+00  3.217917e+00  3.201929e+00  3.254034e+00  3.201929e+00  3.254034e+00  3.201929e+00  0.000000e+00  5.263851e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948070e+00  4.016292e+00  4.051210e+00  4.087202e+00  4.605046e+00  4.660375e+00  4.718927e+00  4.726449e+00  5.471530e+00  5.500000e+00  3.254034e+00  4.199476e+00  3.201929e+00  4.160798e+00  7.831541e-01  5.058435e+00 
 1.081055e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.081055e+00  5.131501e-07  1.018756e-06  2.426413e-10  9.849580e-06  7.778271e-10  3.221306e+00  1.081055e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  3.221306e+00  5.131501e-07  1.018756e-06  2.426413e-10  9.849580e-06  7.778271e-10  4.202104e-18  3.221306e+00  3.221306e+00  3.201929e+00  3.201929e+00  3.254034e+00  3.254034e+00  3.201929e+00  0.000000e+00  5.263851e-02  1.027560e+00  1.036155e+00  1.044213e+00  1.167218e+00  3.948070e+00  4.016292e+00  4.051210e+00  4.087202e+00  4.605046e+00  4.660375e+00  4.718927e+00  4.726449e+00  5.471530e+00  5.500000e+00  3.254034e+00  4.199476e+00  3.201929e+00  4.160798e+00  7.949720e-01  5.070254e+00 
