 v-sweep       d0            d1            d2            d3            d4            d5            d6            d7            d8            d9            in            load          v-sweep       vmeas#branch  vmeas1#branch vmeas2#branch vmeas4#branch vmeas5#branch vout          ndata        
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.709036e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.235455e-09  1.951223e-05  2.378742e-12  6.709036e-01  2.800000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.844492e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.235257e-09  1.953180e-05 -1.671087e-11  6.844491e-01  2.900000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  6.979946e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.235171e-09  1.955120e-05 -6.843518e-11  6.979939e-01  3.000000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.110191e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.235300e-09  1.956900e-05 -1.505327e-10  7.110175e-01  3.100000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.240378e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.228245e-09  1.958142e-05 -6.412828e-12  7.240377e-01  3.200000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.365410e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.227184e-09  1.958485e-05 -4.704732e-10  7.365363e-01  3.300000e+01 
 0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.490440e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.245881e-09  1.958720e-05  2.841461e-10  7.490468e-01  3.400000e+01 
 0.000000e+00  1.800000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.615469e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.252036e-09  1.959605e-05  2.866784e-10  7.615498e-01  3.500000e+01 
 0.000000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.734248e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.112986e-09  1.959323e-05  2.039206e-10  7.734268e-01  3.600000e+01 
 0.000000e+00  1.800000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  1.800000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.847820e-01  0.000000e+00  4.929334e-07  1.228503e-06  2.228326e-09  1.961145e-05  1.827457e-10  7.847838e-01  3.700000e+01 
